Date,Team,Inning,Pitcher,Batter,BC,Result,Prev,Next,LEV,REs,REa,WPe,WPa
07-21,롯데,5회말,반즈,5 김영웅,5 (1-2),루킹 삼진,2사 3루 4:3,이닝종료 4:3,2.07,0.425,-0.425,33.7%,-0.057
03-28,LG,2회초,손주영,8 김영웅,5 (3-1),중견수 플라이 아웃,"2사 1,3루 0:0",이닝종료 0:0,1.86,0.560,-0.560,55.1%,-0.051
06-12,LG,6회말,김진성,6 김영웅,3 (1-1),우익수 플라이 아웃,1사 1루 4:3,2사 1루 4:3,2.11,0.560,-0.318,34.6%,-0.050
08-02,SSG,7회말,문승원,8 김영웅,4 (1-2),헛스윙 삼진,1사 1루 3:1,2사 1루 3:1,2.07,0.581,-0.345,17.3%,-0.050
06-23,두산,3회말,홍건희,7 김영웅,1 (0-0),유격수 플라이 아웃,2사 만루 1:3,이닝종료 1:3,1.95,0.822,-0.822,73.3%,-0.049
06-04,SSG,5회초,송영진,5 김영웅,3 (0-2),헛스윙 삼진,무사 1루 0:1,1사 1루 0:1,2.10,0.985,-0.431,63.7%,-0.048
04-13,NC,6회말,하트,6 김영웅,2 (0-1),선행주자아웃 출루,무사 1루 1:1,1사 1루 1:1,2.07,0.979,-0.428,57.8%,-0.048
04-20,한화,6회초,장시환,5 김영웅,4 (2-1),3루수 파울플라이 아웃,"2사 1,2루 1:0",이닝종료 1:0,1.84,0.496,-0.496,39.2%,-0.047
07-31,LG,4회초,손주영,5 김영웅,6 (2-2),헛스윙 삼진,"1사 1,2루 1:4","2사 1,2루 1:4",2.05,1.125,-0.625,82.3%,-0.047
03-23,KT,9회초,박영현,9 김영웅,3 (1-1),좌익수 플라이 아웃,1사  2:2,2사  2:2,1.80,0.271,-0.167,60.4%,-0.045
04-20,한화,8회초,장지수,5 김영웅,4 (1-2),헛스윙 삼진,"2사 1,2루 1:0",이닝종료 1:0,1.72,0.496,-0.496,30.4%,-0.044
08-06,한화,1회말,바리아,5 김영웅,3 (0-2),헛스윙 삼진,"무사 1,2루 1:2","1사 1,2루 1:2",1.54,1.679,-0.556,67.9%,-0.044
03-27,LG,6회초,이지강,9 김영웅,3 (0-2),2루수 땅볼 아웃,2사 3루 2:1,이닝종료 2:1,1.60,0.415,-0.415,39.2%,-0.044
07-21,롯데,8회말,김상수,5 김영웅,4 (1-2),헛스윙 삼진,무사  5:3,1사  5:3,1.71,0.588,-0.286,11.9%,-0.043
06-19,SSG,5회말,오원석,7 김영웅,2 (0-1),좌익수 플라이 아웃,1사 1루 1:0,2사 1루 1:0,1.81,0.564,-0.325,37.3%,-0.043
03-30,SSG,9회말,문승원,7 김영웅,4 (1-2),헛스윙 삼진,무사 1루 9:6,1사 1루 9:6,1.86,0.962,-0.422,4.5%,-0.043
04-06,KIA,1회초,윤영철,5 김영웅,3 (0-2),헛스윙 삼진,"2사 1,2루 0:0",이닝종료 0:0,1.62,0.498,-0.498,54.8%,-0.042
03-31,SSG,6회말,더거,9 김영웅,7 (2-2),1루수 땅볼 아웃,무사  3:2,1사  3:2,1.57,0.540,-0.265,35.2%,-0.040
05-09,KIA,3회말,네일,4 김영웅,5 (1-2),유격수 땅볼 아웃,2사 2루 2:1,이닝종료 2:1,1.39,0.393,-0.393,37.5%,-0.039
04-06,KIA,7회초,장현식,5 김영웅,4 (1-2),루킹 삼진,무사  4:4,1사  4:4,1.54,0.552,-0.269,53.9%,-0.039
05-30,키움,3회말,이종민,5 김영웅,7 (3-2),1루수 땅볼 아웃,"2사 1,2루 0:1",이닝종료 0:1,1.52,0.513,-0.513,62.5%,-0.039
08-08,한화,3회말,문동주,5 김영웅,6 (2-2),헛스윙 삼진,1사 2루 2:2,2사 2루 2:2,1.38,0.814,-0.419,53.7%,-0.039
07-21,롯데,4회말,반즈,5 김영웅,3 (1-1),선행주자아웃 출루,무사 1루 4:1,1사 1루 4:1,1.67,1.025,-0.454,21.4%,-0.038
04-23,LG,2회말,임찬규,5 김영웅,4 (2-1),유격수 플라이 아웃,무사 1루 1:0,1사 1루 1:0,1.65,0.962,-0.422,44.3%,-0.038
06-04,SSG,8회초,고효준,5 김영웅,1 (0-0),선행주자아웃 출루,2사 만루 3:1,이닝종료 3:1,1.50,0.909,-0.909,16.2%,-0.038
06-12,LG,2회말,손주영,6 김영웅,5 (2-2),선행주자아웃 출루,무사 1루 2:0,1사 1루 2:0,1.64,0.978,-0.418,34.0%,-0.038
06-01,한화,7회말,이민우,5 김영웅,5 (2-2),2루수 땅볼 아웃,"2사 1,2루 4:5",이닝종료 4:5,1.42,0.506,-0.506,74.8%,-0.037
05-28,키움,1회말,후라도,4 김영웅,7 (3-2),루킹 삼진,2사 3루 0:0,이닝종료 0:0,1.32,0.432,-0.432,50.0%,-0.036
07-18,KIA,5회초,곽도규,3 김영웅,3 (0-2),우익수 플라이 아웃,1사 1루 3:5,2사 1루 3:5,1.51,0.569,-0.342,78.7%,-0.036
08-07,한화,7회말,이상규,5 김영웅,3 (0-2),헛스윙 삼진,무사 2루 6:7,1사 2루 6:7,0.93,1.288,-0.473,80.9%,-0.036
04-20,한화,2회초,황준서,5 김영웅,3 (0-2),루킹 삼진,무사 1루 0:0,1사 1루 0:0,1.53,0.975,-0.423,49.8%,-0.035
05-08,KIA,9회말,최지민,5 김영웅,2 (1-0),3루수 파울플라이 아웃,2사  2:2,이닝종료 2:2,1.38,0.115,-0.115,50.0%,-0.035
06-05,SSG,6회초,앤더슨,5 김영웅,5 (2-2),헛스윙 삼진,1사 2루 2:5,2사 2루 2:5,1.26,0.785,-0.390,88.6%,-0.035
03-31,SSG,8회말,한두솔,9 김영웅,5 (2-2),루킹 삼진,1사  3:3,2사  3:3,1.39,0.275,-0.168,52.6%,-0.035
03-30,SSG,2회말,엘리아스,7 김영웅,4 (1-2),헛스윙 삼진,2사 2루 0:0,이닝종료 0:0,1.21,0.383,-0.383,50.0%,-0.034
06-16,NC,4회초,김시훈,6 김영웅,4 (1-2),2루수 플라이 아웃,1사 1루 1:1,2사 1루 1:1,1.44,0.561,-0.322,53.2%,-0.034
04-07,KIA,6회초,양현종,5 김영웅,3 (1-1),중견수 플라이 아웃,무사  3:3,1사  3:3,1.34,0.552,-0.269,53.4%,-0.034
07-23,한화,6회초,박상원,5 김영웅,5 (2-2),2루수 땅볼 아웃,무사  3:3,1사  3:3,1.34,0.589,-0.287,53.4%,-0.034
03-27,LG,11회초,최동환,9 김영웅,5 (2-2),1루수 땅볼 아웃,2사  2:2,이닝종료 2:2,1.32,0.107,-0.107,63.7%,-0.034
05-21,KT,3회말,육청명,4 김영웅,3 (0-2),선행주자아웃 출루,1사 1루 3:1,2사 1루 3:1,1.39,0.552,-0.313,29.3%,-0.033
08-01,LG,1회초,임찬규,5 김영웅,1 (0-0),선행주자아웃 출루,"1사 1,2루 1:0","2사 1,3루 1:0",1.72,1.125,-0.603,40.2%,-0.033
03-23,KT,5회초,쿠에바스,9 김영웅,1 (0-0),좌익수 플라이 아웃,무사  1:2,1사  1:2,1.27,0.529,-0.258,67.3%,-0.032
06-15,NC,5회초,하트,6 김영웅,6 (2-2),좌익수 플라이 아웃,무사  0:1,1사  0:1,1.27,0.569,-0.270,67.3%,-0.032
07-26,KT,5회말,엄상백,5 김영웅,3 (0-2),루킹 삼진,무사  3:1,1사  3:1,1.25,0.588,-0.288,25.2%,-0.032
08-03,SSG,1회말,송영진,5 김영웅,2 (0-1),우익수 플라이 아웃,"1사 1,2루 0:1","2사 1,3루 0:1",1.64,1.120,-0.597,64.7%,-0.031
03-26,LG,6회초,켈리,9 김영웅,5 (1-2),루킹 삼진,무사  0:2,1사  0:2,1.23,0.529,-0.258,81.4%,-0.031
05-11,NC,6회초,류진욱,4 김영웅,3 (0-2),좌익수 플라이 아웃,무사  0:2,1사  0:2,1.23,0.554,-0.269,81.4%,-0.031
03-24,KT,5회초,김민수,9 김영웅,1 (0-0),중견수 플라이 아웃,"2사 2,3루 4:1",이닝종료 4:1,1.05,0.626,-0.626,18.7%,-0.031
04-04,키움,5회말,후라도,9 김영웅,6 (1-2),헛스윙 삼진,2사 1루 3:1,이닝종료 3:1,1.10,0.226,-0.226,21.7%,-0.031
03-27,LG,5회초,최원태,9 김영웅,4 (1-2),루킹 삼진,무사  1:1,1사  1:1,1.19,0.535,-0.260,53.0%,-0.030
04-26,키움,5회초,김인범,6 김영웅,1 (0-0),2루수 땅볼 아웃,무사  0:0,1사  0:0,1.19,0.541,-0.266,53.0%,-0.030
06-26,LG,5회초,엔스,6 김영웅,7 (3-2),1루수 땅볼 아웃,무사  0:0,1사  0:0,1.19,0.577,-0.274,53.0%,-0.030
07-17,KIA,5회초,김대유,6 김영웅,6 (3-2),루킹 삼진,"2사 1,2루 5:9",이닝종료 5:9,1.16,0.475,-0.475,93.4%,-0.030
05-08,KIA,5회말,양현종,5 김영웅,3 (2-0),3루수 파울플라이 아웃,무사  0:0,1사  0:0,1.17,0.585,-0.284,53.6%,-0.030
04-19,한화,2회초,페냐,6 김영웅,5 (2-2),헛스윙 삼진,1사 1루 0:0,2사 1루 0:0,1.23,0.556,-0.314,52.7%,-0.030
04-09,롯데,6회초,나균안,6 김영웅,2 (1-0),1루수 희생번트 아웃,무사 1루 0:1,1사 2루 0:1,2.40,0.946,-0.180,63.3%,-0.029
03-31,SSG,3회말,더거,9 김영웅,4 (1-2),헛스윙 삼진,1사 1루 3:0,2사 1루 3:0,1.21,0.536,-0.314,20.5%,-0.029
07-23,한화,1회초,바리아,5 김영웅,4 (1-2),헛스윙 삼진,2사 2루 1:0,이닝종료 1:0,1.03,0.396,-0.396,44.5%,-0.029
03-30,SSG,4회말,엘리아스,7 김영웅,7 (2-2),헛스윙 삼진,1사 2루 6:2,2사 2루 6:2,1.03,0.765,-0.382,12.4%,-0.029
08-07,한화,4회말,류현진,5 김영웅,1 (0-0),좌익수 플라이 아웃,"무사 1,2루 6:0","1사 1,2루 6:0",1.15,1.679,-0.565,7.5%,-0.029
05-26,롯데,5회초,김상수,4 김영웅,1 (0-0),중견수 플라이 아웃,무사  1:3,1사  1:3,1.13,0.563,-0.268,78.4%,-0.029
04-30,두산,5회초,곽빈,5 김영웅,5 (3-1),3루수 파울플라이 아웃,무사  0:2,1사  0:2,1.13,0.582,-0.278,78.4%,-0.029
06-02,한화,7회말,문동주,9 김영웅,3 (0-2),헛스윙 삼진,1사  0:0,2사  0:0,1.15,0.297,-0.178,52.1%,-0.029
06-26,LG,7회초,정우영,6 김영웅,3 (1-1),2루수 땅볼 아웃,1사  0:0,2사  0:0,1.15,0.302,-0.183,56.8%,-0.029
04-23,LG,4회말,임찬규,5 김영웅,2 (0-1),중견수 플라이 아웃,2사 1루 2:0,이닝종료 2:0,1.00,0.225,-0.225,24.5%,-0.028
06-23,두산,1회말,김동주,5 김영웅,1 (0-0),2루수 땅볼 아웃,2사 2루 0:1,이닝종료 0:1,1.00,0.400,0.600,60.5%,-0.028
07-18,KIA,7회초,김승현,3 김영웅,1 (0-0),유격수 직선타 아웃,"1사 2,3루 3:9",이닝종료 3:9,0.50,1.580,-1.580,99.4%,-0.028
04-25,LG,7회말,김진성,6 김영웅,3 (0-2),헛스윙 삼진,무사  5:2,1사  5:2,1.07,0.569,-0.270,9.6%,-0.027
07-27,KT,4회말,벤자민,5 김영웅,5 (2-2),3루수 플라이 아웃,무사  0:0,1사  0:0,1.07,0.587,-0.286,53.3%,-0.027
04-04,키움,8회말,조상우,9 김영웅,2 (1-0),선행주자아웃 출루,무사 1루 5:1,1사 1루 5:1,1.17,0.969,-0.427,4.4%,-0.027
04-26,키움,6회초,김성민,6 김영웅,5 (2-2),헛스윙 삼진,2사 1루 1:0,이닝종료 1:0,0.92,0.224,-0.224,39.2%,-0.026
07-19,롯데,5회말,김진욱,6 김영웅,5 (2-2),헛스윙 삼진,무사  3:0,1사  3:0,1.02,0.585,-0.284,16.1%,-0.026
05-11,NC,3회초,김시훈,4 김영웅,5 (1-2),낫아웃 삼진,2사 1루 0:0,이닝종료 0:0,0.91,0.231,-0.231,55.5%,-0.026
03-24,KT,3회초,엄상백,9 김영웅,1 (0-0),중견수 플라이 아웃,"2사 1,2루 3:0",이닝종료 3:0,0.98,0.491,-0.491,23.1%,-0.025
05-28,키움,5회말,후라도,4 김영웅,4 (0-2),헛스윙 삼진,"1사 1,3루 2:2","2사 1,3루 2:2",1.64,0.789,-0.229,56.7%,-0.025
08-01,LG,5회초,임찬규,5 김영웅,4 (2-1),선행주자아웃 출루,무사 1루 2:0,1사 1루 2:0,1.10,1.036,-0.455,24.4%,-0.025
05-26,롯데,3회초,최이준,4 김영웅,5 (2-2),좌익수 플라이 아웃,무사  1:1,1사  1:1,0.99,0.563,-0.268,52.5%,-0.025
05-17,한화,2회말,황준서,4 김영웅,4 (1-2),헛스윙 삼진,무사  1:0,1사  1:0,0.99,0.559,-0.268,41.5%,-0.025
06-14,NC,6회초,임정호,5 김영웅,7 (3-2),헛스윙 삼진,무사  4:3,1사  4:3,0.97,0.569,-0.270,36.2%,-0.025
04-27,키움,6회초,후라도,6 김영웅,2 (0-1),3루수 땅볼 아웃,무사  1:0,1사  1:0,0.97,0.575,-0.272,36.2%,-0.025
04-09,롯데,2회초,나균안,6 김영웅,4 (1-2),루킹 삼진,무사  0:1,1사  0:1,0.97,0.531,-0.258,63.0%,-0.024
04-07,KIA,2회초,양현종,5 김영웅,5 (1-2),낫아웃 삼진,무사  0:1,1사  0:1,0.97,0.552,-0.269,63.0%,-0.024
04-28,키움,2회초,하영민,6 김영웅,7 (2-2),헛스윙 삼진,무사  1:2,1사  1:2,0.97,0.577,-0.274,63.0%,-0.024
06-23,두산,2회말,브랜든,7 김영웅,5 (2-2),헛스윙 삼진,2사 1루 0:0,이닝종료 0:0,0.84,0.234,-0.234,50.0%,-0.024
05-21,KT,6회말,김민수,4 김영웅,2 (0-1),3루수 플라이 아웃,1사  3:1,2사  3:1,0.96,0.293,-0.175,19.6%,-0.024
06-27,LG,5회초,이상영,7 김영웅,4 (1-2),1루수 땅볼 아웃,무사  1:0,1사  1:0,0.94,0.580,-0.277,38.3%,-0.024
05-10,NC,2회초,하트,4 김영웅,1 (0-0),투수 번트 땅볼 아웃,무사  0:0,1사  0:0,0.93,0.552,-0.269,52.4%,-0.024
05-14,SSG,2회초,오원석,4 김영웅,1 (0-0),좌익수 플라이 아웃,무사  0:0,1사  0:0,0.93,0.556,-0.268,52.4%,-0.024
05-23,KT,1회말,원상현,4 김영웅,5 (2-2),선행주자아웃 출루,2사 1루 1:0,이닝종료 1:0,0.83,0.238,-0.238,39.5%,-0.024
05-23,KT,3회말,원상현,4 김영웅,3 (0-2),낫아웃 삼진,2사 2루 4:0,이닝종료 4:0,0.83,0.392,-0.392,12.0%,-0.024
04-27,키움,2회초,후라도,6 김영웅,1 (0-0),좌익수 플라이 아웃,무사  0:0,1사  0:0,0.93,0.575,-0.272,52.4%,-0.024
06-28,KT,2회초,조이현,5 김영웅,1 (0-0),중견수 플라이 아웃,무사  0:0,1사  0:0,0.93,0.582,-0.277,52.4%,-0.024
07-11,NC,2회말,신민혁,5 김영웅,5 (2-2),3루수 파울플라이 아웃,무사  0:0,1사  0:0,0.92,0.579,-0.277,52.8%,-0.023
07-19,롯데,2회말,김진욱,6 김영웅,1 (0-0),2루수 땅볼 아웃,무사  0:0,1사  0:0,0.92,0.585,-0.284,52.8%,-0.023
07-21,롯데,2회말,반즈,5 김영웅,3 (0-2),우익수 플라이 아웃,무사  1:1,1사  1:1,0.92,0.588,-0.286,52.8%,-0.023
07-27,KT,2회말,벤자민,5 김영웅,3 (0-2),2루수 땅볼 아웃,무사  0:0,1사  0:0,0.92,0.587,-0.286,52.8%,-0.023
07-28,KT,2회말,조이현,5 김영웅,3 (1-1),1루수 직선타 아웃,무사  0:0,1사  0:0,0.92,0.586,-0.284,52.8%,-0.023
05-25,롯데,2회초,김진욱,4 김영웅,3 (0-2),루킹 삼진,무사  0:2,1사  0:2,0.92,0.563,-0.269,72.4%,-0.023
04-19,한화,5회초,페냐,6 김영웅,6 (2-2),유격수 땅볼 아웃,무사  0:3,1사  0:3,0.90,0.567,-0.270,86.3%,-0.023
06-05,SSG,4회초,앤더슨,5 김영웅,4 (1-2),헛스윙 삼진,무사  2:1,1사  2:1,0.90,0.567,-0.270,39.8%,-0.023
04-07,KIA,8회초,장현식,5 김영웅,1 (0-0),좌익수 플라이 아웃,무사  4:3,1사  4:3,0.90,0.552,-0.269,27.5%,-0.023
06-14,NC,8회초,김재열,5 김영웅,6 (2-2),우익수 플라이 아웃,무사  5:4,1사  5:4,0.90,0.569,-0.270,27.5%,-0.023
07-24,한화,3회초,류현진,5 김영웅,1 (0-0),좌익수 플라이 아웃,2사 1루 1:0,이닝종료 1:0,0.80,0.227,-0.227,43.4%,-0.023
05-11,NC,1회초,김시훈,4 김영웅,2 (0-1),1루수 직선타 아웃,2사 1루 0:0,이닝종료 0:0,0.79,0.231,-0.231,54.8%,-0.022
05-16,SSG,1회초,김광현,4 김영웅,2 (1-0),중견수 플라이 아웃,2사 1루 0:0,이닝종료 0:0,0.79,0.236,-0.236,54.8%,-0.022
06-18,SSG,1회말,앤더슨,2 김영웅,3 (0-2),헛스윙 삼진,무사  1:1,1사  1:1,0.87,0.570,-0.270,52.6%,-0.022
03-23,KT,3회초,쿠에바스,9 김영웅,5 (2-2),헛스윙 삼진,무사  1:0,1사  1:0,0.87,0.529,-0.258,40.8%,-0.022
04-14,NC,4회말,이재학,6 김영웅,3 (0-2),헛스윙 삼진,무사  2:3,1사  2:3,0.83,0.563,-0.268,66.6%,-0.021
05-04,롯데,4회말,윌커슨,5 김영웅,4 (1-2),헛스윙 삼진,무사  1:2,1사  1:2,0.83,0.585,-0.284,66.6%,-0.021
06-16,NC,2회초,김시훈,6 김영웅,4 (1-2),헛스윙 삼진,무사  1:0,1사  1:0,0.82,0.569,-0.270,41.6%,-0.021
06-04,SSG,7회초,노경은,5 김영웅,5 (2-2),3루수 땅볼 아웃,2사  0:1,이닝종료 0:1,0.80,0.118,-0.118,79.1%,-0.021
06-14,NC,4회초,신민혁,5 김영웅,2 (1-0),투수 땅볼 아웃,1사  1:2,2사  1:2,0.81,0.299,-0.181,67.4%,-0.020
06-20,SSG,7회말,이로운,5 김영웅,6 (3-2),헛스윙 삼진,"2사 1,2루 0:2",이닝종료 0:2,0.78,0.504,-0.504,86.6%,-0.020
06-13,LG,2회말,켈리,5 김영웅,2 (0-1),좌익수 플라이 아웃,무사  0:1,1사  0:1,0.77,0.570,-0.273,63.8%,-0.020
05-03,롯데,1회말,나균안,5 김영웅,1 (0-0),우익수 플라이 아웃,2사 1루 0:1,이닝종료 0:1,0.70,0.226,-0.226,60.5%,-0.020
05-17,한화,4회말,황준서,4 김영웅,5 (0-2),헛스윙 삼진,1사  1:1,2사  1:1,0.78,0.291,-0.174,51.3%,-0.019
06-13,LG,4회말,켈리,5 김영웅,1 (0-0),3루수 파울플라이 아웃,1사  2:2,2사  2:2,0.78,0.297,-0.178,51.3%,-0.019
05-31,한화,3회말,장시환,5 김영웅,5 (1-2),낫아웃 삼진,1사  5:4,2사  5:4,0.77,0.298,-0.178,38.7%,-0.019
04-05,KIA,9회초,정해영,7 김영웅,2 (0-1),3루수 파울플라이 아웃,무사  2:5,1사  2:5,0.75,0.550,-0.267,98.6%,-0.019
07-12,두산,7회초,홍건희,4 김영웅,4 (2-1),선행주자아웃 출루,1사 1루 6:4,2사 1루 6:4,0.79,0.568,-0.340,19.9%,-0.019
03-30,SSG,6회말,엘리아스,7 김영웅,3 (0-2),헛스윙 삼진,무사  8:4,1사  8:4,0.74,0.540,-0.265,7.5%,-0.019
06-20,SSG,6회말,한두솔,5 김영웅,6 (2-2),루킹 삼진,무사 1루 0:2,1사 1루 0:2,0.79,0.993,-0.428,84.9%,-0.019
06-18,SSG,3회말,앤더슨,2 김영웅,5 (2-2),3루수 파울플라이 아웃,1사  4:2,2사  4:2,0.73,0.300,-0.181,27.9%,-0.018
06-11,LG,5회말,이우찬,5 김영웅,2 (0-1),우익수 플라이 아웃,1사 1루 1:3,2사 1루 1:3,0.75,0.554,-0.312,79.8%,-0.018
05-25,롯데,7회초,김상수,4 김영웅,4 (2-1),중견수 플라이 아웃,1사  6:5,2사  6:5,0.72,0.294,-0.177,34.7%,-0.018
05-12,NC,4회초,이재학,4 김영웅,8 (2-2),유격수 땅볼 아웃,무사  2:0,1사  2:0,0.69,0.592,-0.287,28.5%,-0.018
07-13,두산,2회초,시라카와,6 김영웅,1 (0-0),2루수 땅볼 아웃,무사  0:4,1사  0:4,0.66,0.585,-0.283,86.3%,-0.017
07-20,롯데,2회말,이인복,6 김영웅,4 (1-2),헛스윙 삼진,1사  3:1,2사  3:1,0.67,0.302,-0.187,29.6%,-0.017
07-30,LG,2회초,엔스,5 김영웅,6 (2-2),헛스윙 삼진,1사  0:1,2사  0:1,0.68,0.303,-0.186,64.7%,-0.017
06-16,NC,8회초,김영규,6 김영웅,6 (2-2),좌익수 플라이 아웃,1사  3:2,2사  3:2,0.68,0.300,-0.181,29.2%,-0.017
07-19,롯데,8회말,김상수,6 김영웅,6 (2-2),2루수 땅볼 아웃,2사  7:5,이닝종료 7:5,0.63,0.115,-0.115,7.4%,-0.017
04-14,NC,2회말,이재학,6 김영웅,4 (1-2),헛스윙 삼진,1사  0:0,2사  0:0,0.67,0.295,-0.177,51.1%,-0.017
05-08,KIA,2회말,양현종,5 김영웅,8 (1-2),헛스윙 삼진,1사  0:0,2사  0:0,0.67,0.301,-0.185,51.1%,-0.017
07-26,KT,2회말,엄상백,5 김영웅,4 (1-2),헛스윙 삼진,1사  0:0,2사  0:0,0.67,0.301,-0.186,51.1%,-0.017
06-04,SSG,2회초,송영진,5 김영웅,6 (3-2),헛스윙 삼진,1사  0:0,2사  0:0,0.65,0.297,-0.179,54.0%,-0.016
04-21,한화,2회초,산체스,5 김영웅,4 (1-2),헛스윙 삼진,1사  0:0,2사  0:0,0.65,0.295,-0.176,54.0%,-0.016
06-15,NC,2회초,하트,6 김영웅,5 (1-2),낫아웃 삼진,1사  0:0,2사  0:0,0.65,0.299,-0.181,54.0%,-0.016
06-25,LG,2회초,켈리,5 김영웅,5 (2-2),우익수 플라이 아웃,1사  0:0,2사  0:0,0.65,0.303,-0.183,54.0%,-0.016
05-02,두산,4회초,최원준,7 김영웅,6 (2-2),우익수 플라이 아웃,1사  1:0,2사  1:0,0.67,0.301,-0.184,41.4%,-0.016
08-06,한화,9회말,주현상,5 김영웅,3 (0-2),헛스윙 삼진,2사 2루 8:5,이닝종료 8:5,0.56,0.389,-0.389,0.0%,-0.016
05-03,롯데,4회말,나균안,5 김영웅,2 (1-0),1루수 땅볼 아웃,2사 1루 3:5,이닝종료 3:5,0.58,0.226,-0.226,75.5%,-0.016
04-10,롯데,2회초,윌커슨,6 김영웅,4 (1-2),헛스윙 삼진,1사  0:2,2사  0:2,0.64,0.290,-0.173,74.0%,-0.016
04-30,두산,2회초,곽빈,5 김영웅,4 (1-2),루킹 삼진,1사  0:2,2사  0:2,0.64,0.304,-0.186,74.0%,-0.016
04-16,두산,2회말,박소준,6 김영웅,3 (0-2),우익수 직선타 아웃,무사  0:2,1사  0:2,0.62,0.566,-0.268,73.4%,-0.016
04-30,두산,8회초,김강률,5 김영웅,5 (2-2),헛스윙 삼진,1사 1루 0:4,2사 1루 0:4,0.62,0.566,-0.331,98.0%,-0.016
05-04,롯데,6회말,윌커슨,5 김영웅,4 (1-2),유격수 플라이 아웃,1사  1:2,2사  1:2,0.62,0.301,-0.185,70.6%,-0.015
07-28,KT,4회말,조이현,5 김영웅,6 (3-2),3루수 파울플라이 아웃,무사  0:2,1사  0:2,0.60,0.586,-0.284,77.4%,-0.015
04-11,롯데,2회초,이인복,6 김영웅,3 (2-0),2루수 땅볼 아웃,무사 2루 0:0,1사 3루 0:0,1.29,1.291,-0.273,45.2%,-0.015
03-29,SSG,9회말,문승원,9 김영웅,4 (2-1),중견수 플라이 아웃,2사  6:4,이닝종료 6:4,0.56,0.107,-0.107,0.0%,-0.015
06-09,키움,2회초,헤이수스,6 김영웅,4 (1-2),루킹 삼진,1사  1:0,2사  1:0,0.59,0.295,-0.176,43.0%,-0.015
07-11,NC,5회말,이준호,5 김영웅,5 (2-2),낫아웃 삼진,무사  4:6,1사  4:6,0.57,0.579,-0.277,80.1%,-0.014
06-11,LG,7회말,우강훈,5 김영웅,5 (2-2),헛스윙 삼진,1사  4:5,2사  4:5,0.56,0.296,-0.177,75.8%,-0.014
07-31,LG,2회초,손주영,5 김영웅,5 (2-2),루킹 삼진,1사  0:3,2사  0:3,0.55,0.305,-0.189,81.6%,-0.014
07-13,두산,7회초,이병헌,6 김영웅,6 (3-2),1루수 플라이 아웃,2사  4:6,이닝종료 4:6,0.53,0.117,-0.117,89.0%,-0.014
05-10,NC,4회초,하트,4 김영웅,2 (1-0),1루수 땅볼 아웃,2사  0:0,이닝종료 0:0,0.51,0.112,-0.112,56.0%,-0.013
05-03,롯데,2회말,나균안,5 김영웅,4 (1-2),루킹 삼진,"2사 1,3루 0:5",이닝종료 0:5,0.46,0.521,-0.521,90.9%,-0.013
08-04,SSG,6회말,서진용,4 김영웅,6 (3-2),루킹 삼진,무사  3:5,1사  3:5,0.50,0.594,-0.289,83.5%,-0.013
04-25,LG,4회말,최원태,6 김영웅,3 (0-2),낫아웃 삼진,2사  2:0,이닝종료 2:0,0.49,0.119,-0.119,24.5%,-0.013
07-12,두산,5회초,이병헌,4 김영웅,6 (3-2),2루수 플라이 아웃,1사  6:4,2사  6:4,0.51,0.302,-0.186,27.5%,-0.013
07-24,한화,6회초,류현진,5 김영웅,4 (0-2),루킹 삼진,2사  1:0,이닝종료 1:0,0.48,0.115,-0.115,39.2%,-0.012
04-26,키움,8회초,김재웅,6 김영웅,4 (1-2),루킹 삼진,"1사 1,2루 3:0","2사 1,2루 3:0",0.53,0.969,-0.488,7.1%,-0.012
05-16,SSG,9회초,한두솔,4 김영웅,2 (0-1),중견수 플라이 아웃,"1사 2,3루 6:3","2사 2,3루 6:3",0.23,1.532,-0.910,3.2%,-0.012
07-24,한화,8회초,김서현,5 김영웅,2 (0-1),유격수 플라이 아웃,2사  2:1,이닝종료 2:1,0.47,0.115,-0.115,30.4%,-0.012
05-31,한화,8회말,장민재,5 김영웅,6 (3-2),헛스윙 삼진,"2사 1,2루 6:8",이닝종료 6:8,0.46,0.514,-0.514,92.6%,-0.012
05-18,한화,3회말,조동욱,4 김영웅,2 (0-1),유격수 플라이 아웃,무사  1:4,1사  1:4,0.45,0.560,-0.268,83.2%,-0.011
06-27,LG,7회초,이우찬,7 김영웅,3 (0-2),헛스윙 삼진,1사  2:0,2사  2:0,0.45,0.304,-0.183,20.7%,-0.011
05-19,한화,2회말,류현진,4 김영웅,5 (1-2),우익수 플라이 아웃,무사  6:0,1사  6:0,0.43,0.564,-0.269,7.0%,-0.011
06-19,SSG,2회말,오원석,7 김영웅,2 (0-1),유격수 땅볼 아웃,2사  0:0,이닝종료 0:0,0.43,0.120,-0.120,50.0%,-0.011
04-26,키움,2회초,김인범,6 김영웅,7 (3-2),루킹 삼진,2사  0:0,이닝종료 0:0,0.42,0.108,-0.108,55.1%,-0.011
05-25,롯데,4회초,김진욱,4 김영웅,3 (0-2),루킹 삼진,1사  0:4,2사  0:4,0.44,0.294,-0.177,90.8%,-0.011
06-21,두산,4회말,최준호,5 김영웅,5 (1-2),헛스윙 삼진,1사  1:3,2사  1:3,0.44,0.302,-0.182,76.3%,-0.011
06-26,LG,2회초,엔스,6 김영웅,7 (3-2),헛스윙 삼진,2사  0:0,이닝종료 0:0,0.42,0.119,-0.119,55.1%,-0.011
