Date,Team,Inning,Pitcher,Batter,BC,Result,Prev,Next,LEV,REs,REa,WPe,WPa
05-09,KIA,2회말,네일,7 김헌곤,3 (0-2),헛스윙 삼진,1사 2루 0:1,2사 2루 0:1,1.09,0.814,-0.421,64.4%,-0.031
05-26,롯데,2회초,반즈,9 김헌곤,3 (0-2),좌익수 플라이 아웃,1사 1루 1:1,2사 1루 1:1,1.23,0.549,-0.307,52.7%,-0.030
04-27,키움,4회초,후라도,8 김헌곤,4 (1-2),헛스윙 삼진,2사 1루 0:0,이닝종료 0:0,1.00,0.239,-0.239,56.0%,-0.028
04-13,NC,3회말,하트,2 김헌곤,4 (1-2),낫아웃 삼진,2사 1루 1:0,이닝종료 1:0,0.98,0.238,-0.238,37.5%,-0.028
06-18,SSG,3회말,앤더슨,1 김헌곤,2 (0-1),유격수 직선타 아웃,무사  4:2,1사  4:2,1.05,0.570,-0.270,29.7%,-0.027
07-17,KIA,3회초,양현종,1 김헌곤,5 (2-2),2루수 직선타 아웃,2사 1루 0:1,이닝종료 0:1,0.93,0.229,-0.229,67.1%,-0.026
05-18,한화,8회말,이민우,2 김헌곤,8 (3-2),루킹 삼진,2사  8:8,이닝종료 8:8,1.03,0.118,-0.118,50.0%,-0.026
07-04,KIA,8회말,황동하,2 김헌곤,4 (2-1),2루수 플라이 아웃,2사  3:3,이닝종료 3:3,1.03,0.118,-0.118,50.0%,-0.026
05-17,한화,3회말,황준서,2 김헌곤,3 (0-2),루킹 삼진,2사 1루 1:1,이닝종료 1:1,0.92,0.238,-0.238,50.0%,-0.026
05-16,SSG,3회초,김광현,8 김헌곤,2 (0-1),3루수 땅볼 아웃,무사  0:0,1사  0:0,0.99,0.576,-0.274,52.5%,-0.025
07-21,롯데,3회말,반즈,8 김헌곤,5 (2-2),헛스윙 삼진,무사  1:1,1사  1:1,0.99,0.588,-0.286,53.0%,-0.025
07-27,KT,6회말,김민수,2 김헌곤,4 (2-1),3루수 땅볼 아웃,"2사 1,2루 1:3",이닝종료 1:3,0.97,0.488,-0.488,81.9%,-0.025
05-14,SSG,3회초,오원석,7 김헌곤,3 (0-2),중견수 플라이 아웃,무사  0:2,1사  0:2,0.97,0.556,-0.268,74.0%,-0.025
06-16,NC,7회초,임정호,1 김헌곤,4 (2-1),3루수 땅볼 아웃,무사  3:2,1사  3:2,0.98,0.569,-0.270,32.9%,-0.025
03-26,LG,8회초,박명근,7 김헌곤,3 (0-2),루킹 삼진,2사 1루 3:2,이닝종료 3:2,0.88,0.223,0.777,30.4%,-0.025
04-07,KIA,6회초,양현종,6 김헌곤,4 (0-2),유격수 땅볼 아웃,1사  3:3,2사  3:3,0.98,0.282,-0.170,55.8%,-0.024
04-20,한화,5회초,황준서,7 김헌곤,6 (3-2),루킹 삼진,무사  1:0,1사  1:0,0.94,0.563,-0.268,38.3%,-0.024
04-11,롯데,7회초,이인복,2 김헌곤,7 (2-2),루킹 삼진,1사 2루 2:0,2사 2루 2:0,0.84,0.789,-0.397,19.1%,-0.024
07-10,NC,1회말,카스타노,1 김헌곤,4 (1-2),낫아웃 삼진,무사  1:0,1사  1:0,0.92,0.579,-0.276,42.2%,-0.024
04-11,롯데,5회초,이인복,2 김헌곤,5 (2-2),3루수 땅볼 아웃,1사 2루 2:0,2사 3루 2:0,0.97,0.789,-0.348,25.3%,-0.023
06-26,LG,1회초,엔스,1 김헌곤,4 (1-2),2루수 플라이 아웃,무사  0:0,1사  0:0,0.87,0.577,-0.274,52.2%,-0.022
07-18,KIA,1회초,알드레드,1 김헌곤,4 (2-1),유격수 땅볼 아웃,무사  0:0,1사  0:0,0.87,0.584,-0.283,52.2%,-0.022
06-19,SSG,1회말,오원석,1 김헌곤,3 (0-2),루킹 삼진,무사  0:0,1사  0:0,0.87,0.574,-0.272,52.6%,-0.022
06-23,두산,1회말,브랜든,1 김헌곤,8 (3-2),2루수 플라이 아웃,무사  0:0,1사  0:0,0.87,0.579,-0.277,52.6%,-0.022
07-11,NC,1회말,신민혁,1 김헌곤,4 (2-1),3루수 땅볼 아웃,무사  0:0,1사  0:0,0.87,0.579,-0.277,52.6%,-0.022
08-01,LG,5회초,임찬규,6 김헌곤,5 (1-2),헛스윙 삼진,1사 1루 2:0,2사 1루 2:0,0.92,0.581,-0.345,26.6%,-0.022
04-13,NC,5회말,하트,2 김헌곤,3 (1-1),1루수 플라이 아웃,1사  1:1,2사  1:1,0.87,0.292,-0.176,51.5%,-0.022
07-30,LG,4회초,엔스,2 김헌곤,5 (1-2),2루수 플라이 아웃,1사  0:1,2사  0:1,0.81,0.303,-0.186,67.4%,-0.020
07-21,롯데,6회말,반즈,8 김헌곤,1 (0-0),투수 땅볼 아웃,2사  4:3,이닝종료 4:3,0.75,0.115,-0.115,30.5%,-0.019
07-11,NC,8회말,김재열,1 김헌곤,3 (0-2),중견수 플라이 아웃,"1사 1,3루 4:6","2사 1,3루 4:6",0.53,1.296,-0.776,94.1%,-0.019
05-14,SSG,7회초,최민준,7 김헌곤,6 (2-2),헛스윙 삼진,1사 1루 0:4,2사 1루 0:4,0.75,0.547,-0.314,96.0%,-0.019
04-23,LG,3회말,임찬규,9 김헌곤,4 (1-2),2루수 땅볼 아웃,1사  2:0,2사  2:0,0.73,0.275,-0.169,27.9%,-0.018
05-18,한화,2회말,조동욱,2 김헌곤,2 (0-1),3루수 땅볼 아웃,1사 2루 1:4,2사 2루 1:4,0.64,0.797,-0.401,81.7%,-0.018
06-28,KT,9회초,김민,9 김헌곤,4 (1-2),헛스윙 삼진,2사 1루 4:3,이닝종료 4:3,0.64,0.236,-0.236,20.0%,-0.018
06-15,NC,6회초,배재환,7 김헌곤,6 (3-2),2루수 땅볼 아웃,2사 1루 3:1,이닝종료 3:1,0.64,0.239,-0.239,25.5%,-0.018
05-28,키움,3회말,후라도,2 김헌곤,7 (2-2),헛스윙 삼진,1사  0:0,2사  0:0,0.72,0.295,-0.178,51.2%,-0.018
07-19,롯데,3회말,김진욱,1 김헌곤,5 (1-2),2루수 땅볼 아웃,1사  0:0,2사  0:0,0.72,0.301,-0.185,51.2%,-0.018
05-09,KIA,6회말,네일,7 김헌곤,4 (1-2),투수 땅볼 아웃,2사  2:2,이닝종료 2:2,0.68,0.114,-0.114,50.0%,-0.017
04-10,롯데,4회초,윌커슨,2 김헌곤,2 (0-1),2루수 플라이 아웃,무사  0:4,1사  0:4,0.67,0.558,-0.268,89.7%,-0.017
06-18,SSG,5회말,앤더슨,1 김헌곤,1 (0-0),우익수 플라이 아웃,1사  5:2,2사  5:2,0.68,0.300,-0.181,14.4%,-0.017
04-07,KIA,2회초,양현종,6 김헌곤,4 (1-2),중견수 플라이 아웃,1사  0:1,2사  0:1,0.68,0.282,-0.170,64.7%,-0.017
07-17,KIA,5회초,양현종,1 김헌곤,3 (0-2),3루수 땅볼 아웃,무사 3루 3:9,1사 3루 3:9,0.51,1.402,-0.359,95.6%,-0.016
05-17,한화,1회말,황준서,2 김헌곤,3 (1-1),유격수 땅볼 아웃,1사  1:0,2사  1:0,0.65,0.291,-0.174,40.6%,-0.016
07-03,KIA,1회말,알드레드,2 김헌곤,4 (2-1),2루수 플라이 아웃,1사  1:0,2사  1:0,0.65,0.303,-0.185,40.6%,-0.016
05-23,KT,4회말,원상현,6 김헌곤,7 (2-2),1루수 땅볼 아웃,무사 1루 5:0,1사 2루 5:0,1.01,0.982,-0.189,9.8%,-0.016
05-03,롯데,2회말,나균안,8 김헌곤,6 (3-2),유격수 땅볼 아웃,1사 1루 0:1,2사 2루 0:1,1.04,0.569,-0.175,64.4%,-0.016
04-10,롯데,1회초,윌커슨,2 김헌곤,6 (2-2),좌익수 플라이 아웃,1사  0:0,2사  0:0,0.62,0.290,-0.173,53.8%,-0.016
04-11,롯데,1회초,이인복,2 김헌곤,7 (2-2),2루수 플라이 아웃,1사  0:0,2사  0:0,0.62,0.290,-0.174,53.8%,-0.016
07-31,LG,1회초,손주영,2 김헌곤,5 (3-1),유격수 플라이 아웃,1사  0:0,2사  0:0,0.62,0.305,-0.189,53.8%,-0.016
07-27,KT,1회말,벤자민,2 김헌곤,2 (0-1),우익수 플라이 아웃,1사  0:0,2사  0:0,0.62,0.301,-0.186,51.0%,-0.015
05-21,KT,8회말,김민,9 김헌곤,4 (0-2),낫아웃 삼진,무사  5:1,1사  5:1,0.60,0.562,-0.269,2.7%,-0.015
08-07,한화,6회말,박상원,2 김헌곤,1 (0-0),2루수 플라이 아웃,1사  6:7,2사  6:7,0.62,0.307,-0.187,70.6%,-0.015
04-12,NC,3회말,카스타노,2 김헌곤,6 (2-2),유격수 땅볼 아웃,무사  6:1,1사  6:1,0.57,0.562,-0.269,9.1%,-0.015
04-13,NC,7회말,김영규,2 김헌곤,7 (3-2),2루수 땅볼 아웃,1사  1:2,2사  1:2,0.56,0.292,-0.176,75.8%,-0.014
05-24,롯데,3회초,나균안,7 김헌곤,3 (1-1),2루수 직선타 아웃,무사 1루 5:1,1사 1루 5:1,0.59,0.981,-0.432,13.7%,-0.014
07-04,KIA,1회말,양현종,2 김헌곤,3 (1-1),2루수 땅볼 아웃,무사 2루 0:0,1사 3루 0:0,1.20,1.275,-0.213,59.4%,-0.014
07-23,한화,4회초,바리아,1 김헌곤,6 (2-2),유격수 땅볼 아웃,2사 2루 3:0,이닝종료 3:0,0.48,0.227,-0.227,21.1%,-0.014
05-11,NC,8회초,김재열,7 김헌곤,1 (0-0),투수 희생번트 아웃,무사 1루 3:2,1사 2루 3:2,1.39,0.979,-0.191,23.1%,-0.013
05-24,롯데,5회초,한현희,7 김헌곤,4 (1-2),헛스윙 삼진,1사  5:3,2사  5:3,0.51,0.294,-0.176,27.5%,-0.013
04-11,롯데,3회초,이인복,2 김헌곤,3 (1-1),유격수 플라이 아웃,1사  2:0,2사  2:0,0.51,0.290,-0.174,31.5%,-0.013
06-27,LG,8회초,김대현,2 김헌곤,4 (1-2),중견수 플라이 아웃,무사  2:0,1사  2:0,0.49,0.580,-0.277,14.6%,-0.013
04-27,키움,6회초,후라도,8 김헌곤,4 (1-2),헛스윙 삼진,2사  1:0,이닝종료 1:0,0.48,0.121,-0.121,39.2%,-0.012
08-01,LG,3회초,임찬규,6 김헌곤,2 (1-0),투수 희생번트 아웃,무사 1루 2:0,1사 2루 2:0,1.11,1.036,-0.223,27.0%,-0.012
07-19,롯데,6회말,김진욱,1 김헌곤,3 (1-1),2루수 플라이 아웃,1사  4:0,2사  4:0,0.47,0.301,-0.185,6.3%,-0.012
07-24,한화,4회초,류현진,8 김헌곤,3 (0-2),2루수 땅볼 아웃,2사  1:0,이닝종료 1:0,0.43,0.115,-0.115,42.5%,-0.011
05-10,NC,2회초,하트,6 김헌곤,6 (1-2),루킹 삼진,2사  0:0,이닝종료 0:0,0.42,0.112,-0.112,55.1%,-0.011
06-15,NC,2회초,하트,7 김헌곤,4 (1-2),헛스윙 삼진,2사  0:0,이닝종료 0:0,0.42,0.118,-0.118,55.1%,-0.011
04-27,키움,2회초,후라도,8 김헌곤,3 (0-2),유격수 땅볼 아웃,2사  0:0,이닝종료 0:0,0.42,0.121,-0.121,55.1%,-0.011
07-04,KIA,5회말,양현종,2 김헌곤,4 (1-2),헛스윙 삼진,2사  2:3,이닝종료 2:3,0.42,0.118,-0.118,66.3%,-0.011
05-03,롯데,5회말,한현희,8 김헌곤,5 (1-2),중견수 플라이 아웃,2사  4:5,이닝종료 4:5,0.42,0.115,-0.115,66.3%,-0.011
05-14,SSG,5회초,오원석,7 김헌곤,1 (0-0),투수 직선타 아웃,1사  0:4,2사  0:4,0.42,0.288,-0.173,92.7%,-0.011
05-18,한화,7회말,김규연,2 김헌곤,5 (2-2),루킹 삼진,무사  5:7,1사  5:7,0.40,0.560,-0.268,87.9%,-0.010
06-27,LG,6회초,이상영,2 김헌곤,3 (1-1),2루수 땅볼 아웃,무사 2루 1:0,1사 3루 1:0,1.27,1.278,-0.217,28.0%,-0.010
07-11,NC,6회말,임정호,1 김헌곤,4 (2-1),3루수 땅볼 아웃,1사  4:6,2사  4:6,0.37,0.302,-0.186,82.6%,-0.009
