Date,Team,Inning,Pitcher,Batter,BC,Result,Prev,Next,LEV,REs,REa,WPe,WPa
07-10,NC,8회말,전루건,1 김지찬,1 (0-0),투수 희생번트 아웃,무사 1루 6:10,1사 2루 6:10,0.07,1.002,-0.200,99.0%,-0.001
08-03,SSG,5회말,김택형,1 김지찬,3 (1-1),1루수 땅볼 아웃,2사  1:8,이닝종료 1:8,0.02,0.117,-0.117,98.6%,-0.001
03-24,KT,7회초,성재헌,1 김지찬,3 (1-1),투수 땅볼 아웃,무사  9:1,1사  9:1,0.01,0.529,-0.258,0.4%,0.000
04-28,키움,7회초,김동혁,1 김지찬,3 (1-1),중견수 플라이 아웃,1사  10:2,2사  10:2,0.01,0.302,-0.183,0.5%,0.000
05-19,한화,6회말,장시환,2 김지찬,4 (1-2),2루수 직선타 아웃,1사  12:0,2사  12:0,0.01,0.295,-0.178,0.1%,0.000
04-28,키움,9회초,박윤성,1 김지찬,4 (2-1),우익수 플라이 아웃,무사  11:5,1사  11:5,0.01,0.577,-0.274,0.3%,0.000
05-01,두산,8회초,이영하,1 김지찬,3 (2-0),2루수 땅볼 아웃,1사  9:2,2사  9:2,0.01,0.302,-0.186,0.4%,0.000
05-19,한화,8회말,김서현,2 김지찬,1 (0-0),우익수 방면 2루타,2사  12:1,2사 2루 12:1,0.00,0.117,0.274,0.0%,0.000
04-27,키움,9회초,이명종,1 김지찬,2 (0-1),우익수 방면 1루타,무사 만루 8:0,무사 만루 9:0,0.00,2.622,1.000,0.0%,0.000
05-16,SSG,9회초,박민호,1 김지찬,3 (0-2),선행주자아웃 출루,2사 1루 12:3,이닝종료 12:3,0.00,0.236,0.764,0.0%,0.000
05-04,롯데,9회말,박진,1 김지찬,1 (0-0),1루수 방면 내야 안타,2사  9:2,2사 1루 9:2,0.00,0.115,0.111,0.0%,0.000
07-30,LG,9회초,이상영,1 김지찬,6 (2-2),1루수 방면 내야 안타,1사  7:1,1사 1루 7:1,0.01,0.303,0.270,0.2%,0.000
06-19,SSG,8회말,박민호,9 김지찬,2 (1-0),우익수 뒤 홈런,무사 1루 2:9,무사  2:11,0.01,0.992,1.582,100.0%,0.001
06-23,두산,8회말,김호준,1 김지찬,3 (1-1),3루수 희생번트 아웃,"무사 1,2루 4:7","1사 2,3루 4:7",0.18,1.659,-0.125,98.4%,0.001
06-09,키움,8회초,김연주,8 김지찬,4 (3-0),4구,1사  7:1,1사 1루 7:1,0.02,0.295,0.257,0.8%,0.001
03-23,KT,10회초,강건,1 김지찬,4 (3-0),4구,"2사 1,3루 6:2",2사 만루 6:2,0.12,0.541,0.396,1.3%,0.001
05-09,KIA,8회말,김도현,1 김지찬,6 (3-2),4구,2사 3루 2:5,"2사 1,3루 2:5",0.20,0.425,0.092,97.3%,0.001
04-18,두산,6회말,홍건희,1 김지찬,7 (3-2),4구,2사  0:5,2사 1루 0:5,0.05,0.108,0.118,97.2%,0.001
04-09,롯데,9회초,박진,8 김지찬,1 (0-0),우익수 방면 1루타,"2사 1,3루 7:1","2사 1,3루 8:1",0.02,0.545,1.000,0.1%,0.002
05-14,SSG,8회초,한두솔,1 김지찬,5 (3-1),4구,무사 2루 0:9,"무사 1,2루 0:9",0.03,1.287,0.380,99.7%,0.002
05-23,KT,9회말,박영현,9 김지찬,4 (2-1),좌익수 방면 1루타,무사  9:2,무사 1루 9:2,0.03,0.560,0.422,0.3%,0.002
04-13,NC,9회말,이용찬,1 김지찬,7 (2-2),1루주자 김지찬 : 2루 도루,1사 1루 4:2,2사 2루 4:2,1.56,0.238,0.155,4.7%,0.002
07-02,KIA,7회말,최지민,1 김지찬,4 (3-0),4구,2사  1:4,2사 1루 1:4,0.11,0.118,0.117,93.7%,0.003
07-28,KT,7회말,주권,1 김지찬,7 (3-2),중견수 방면 1루타,2사  0:3,2사 1루 0:3,0.11,0.115,0.119,93.7%,0.003
06-20,SSG,8회말,문승원,1 김지찬,7 (3-2),4구,"무사 1,2루 0:4",무사 만루 0:4,0.08,1.660,0.962,99.6%,0.003
04-09,롯데,8회초,박진형,8 김지찬,5 (3-1),2루수 방면 번트 내야 안타,1사  5:1,1사 1루 5:1,0.10,0.273,0.261,3.4%,0.004
07-17,KIA,9회초,전상현,2 김지찬,3 (1-1),우익수 방면 1루타,1사  5:10,1사 1루 5:10,0.07,0.301,0.268,99.4%,0.004
04-26,키움,9회초,문성현,1 김지찬,3 (1-1),우익수 방면 2루타,2사  3:0,2사 2루 3:0,0.07,0.108,0.278,3.5%,0.004
08-02,SSG,9회말,이로운,1 김지찬,,자동 고의4구,2사 2루 3:3,"2사 1,2루 3:3",3.83,0.390,0.111,61.2%,0.004
04-18,두산,2회말,곽빈,1 김지찬,6 (3-2),1루주자 김지찬 : 2루 도루,1사 1루 0:4,2사 2루 0:4,0.31,0.226,0.161,87.6%,0.004
04-27,키움,8회초,전준표,1 김지찬,6 (3-2),유격수 땅볼 아웃,"1사 2,3루 4:0",2사 3루 5:0,0.23,1.552,-0.140,1.7%,0.005
05-16,SSG,9회초,한두솔,1 김지찬,3 (1-1),우익수 방면 1루타,무사  6:3,무사 1루 6:3,0.13,0.576,0.418,2.8%,0.005
08-03,SSG,2회말,송영진,1 김지찬,6 (3-2),1루주자 김지찬 : 2루 도루,1사 1루 0:3,2사 2루 0:3,0.44,0.238,0.150,81.7%,0.006
05-03,롯데,2회말,나균안,1 김지찬,4 (3-0),4구,2사 2루 0:2,"2사 1,2루 0:2",0.84,0.394,0.082,74.5%,0.006
04-18,두산,4회말,곽빈,1 김지찬,6 (3-2),4구,1사 1루 0:5,"1사 1,2루 0:5",0.21,0.538,0.428,95.5%,0.006
04-28,키움,5회초,김성민,1 김지찬,3 (2-0),우익수 방면 1루타,"1사 1,2루 8:2",1사 만루 8:2,0.24,1.045,0.799,2.4%,0.007
08-04,SSG,3회말,김광현,1 김지찬,8 (3-2),4구,2사 3루 2:4,"2사 1,3루 2:4",1.00,0.438,0.092,76.8%,0.008
04-07,KIA,9회초,김건국,1 김지찬,4 (3-0),4구,1사  5:3,1사 1루 5:3,0.23,0.282,0.264,7.3%,0.008
05-17,한화,7회말,한승혁,9 김지찬,3 (1-1),좌익수 방면 1루타,무사  2:5,무사 1루 2:5,0.21,0.559,0.418,95.1%,0.008
05-31,한화,8회말,장민재,1 김지찬,3 (1-1),우익수 방면 1루타,무사  6:8,무사 1루 6:8,0.23,0.569,0.421,94.9%,0.009
06-13,LG,8회말,켈리,1 김지찬,1 (0-0),우익수 방면 1루타,무사  3:5,무사 1루 3:5,0.23,0.570,0.412,94.9%,0.009
04-17,두산,2회말,김호준,1 김지찬,6 (3-2),1루수 땅볼 아웃,"1사 2,3루 0:2",2사 3루 0:3,1.04,1.590,-0.171,81.9%,0.009
04-18,두산,2회말,곽빈,1 김지찬,5 (3-1),4구,1사  0:4,1사 1루 0:4,0.24,0.276,0.261,88.2%,0.009
04-02,키움,9회말,김인범,5 김지찬,2 (1-0),우익수 방면 1루타,무사  8:3,무사 1루 8:3,0.20,0.540,0.420,1.7%,0.009
04-06,KIA,4회초,윤영철,1 김지찬,6 (3-2),우익수 방면 1루타,2사  2:0,2사 1루 2:0,0.34,0.113,0.117,28.8%,0.010
05-29,키움,5회말,헤이수스,1 김지찬,5 (3-1),4구,1사  8:2,1사 1루 8:2,0.22,0.295,0.256,4.4%,0.010
07-02,KIA,9회말,임기영,1 김지찬,,자동 고의4구,2사 3루 4:4,"2사 1,3루 4:4",4.65,0.426,0.123,63.7%,0.010
07-11,NC,4회말,이준호,9 김지찬,8 (3-2),중견수 방면 1루타,무사  2:6,무사 1루 2:6,0.26,0.579,0.428,92.5%,0.010
07-27,KT,6회말,성재헌,1 김지찬,2 (0-1),좌익수 방면 1루타,2사 1루 1:3,"2사 1,2루 1:3",0.49,0.231,0.256,84.4%,0.011
04-11,롯데,9회초,정우준,1 김지찬,1 (0-0),우익수 방면 2루타,2사 1루 2:0,"2사 2,3루 2:0",0.29,0.237,0.374,7.2%,0.011
06-07,키움,6회초,박윤성,1 김지찬,6 (3-2),4구,1사  5:2,1사 1루 5:2,0.32,0.296,0.256,13.3%,0.012
05-23,KT,7회말,김민수,9 김지찬,1 (0-0),좌익수 방면 1루타,1사  6:1,1사 1루 6:1,0.24,0.292,0.257,3.8%,0.012
04-24,LG,6회말,켈리,1 김지찬,7 (3-2),우익수 방면 1루타,"2사 1,3루 0:5","2사 1,3루 0:6",0.19,0.565,1.000,98.7%,0.012
05-01,두산,5회초,브랜든,1 김지찬,1 (0-0),사구,2사 2루 1:1,"2사 1,2루 1:1",1.60,0.392,0.088,50.9%,0.012
05-31,한화,2회말,장시환,1 김지찬,2 (0-1),2루수 방면 내야 안타,1사  0:3,1사 1루 0:3,0.34,0.298,0.259,82.6%,0.013
08-08,한화,2회말,문동주,1 김지찬,2 (1-0),좌익수 방면 1루타,2사  2:2,2사 1루 2:2,0.43,0.120,0.119,52.4%,0.013
07-24,한화,7회초,류현진,1 김지찬,3 (1-1),2루수 방면 번트 내야 안타,2사 1루 2:0,"2사 1,2루 2:0",0.58,0.227,0.254,18.6%,0.013
06-27,LG,3회초,이상영,1 김지찬,1 (0-0),사구,2사  0:0,2사 1루 0:0,0.46,0.120,0.118,52.9%,0.014
07-21,롯데,3회말,반즈,1 김지찬,1 (0-0),좌익수 방면 1루타,2사  1:1,2사 1루 1:1,0.47,0.115,0.112,52.6%,0.014
07-28,KT,3회말,조이현,1 김지찬,7 (3-2),좌익수 방면 1루타,2사  0:0,2사 1루 0:0,0.47,0.115,0.119,52.6%,0.014
04-14,NC,3회말,이재학,1 김지찬,1 (0-0),사구,2사  1:0,2사 1루 1:0,0.49,0.118,0.124,40.2%,0.015
03-27,LG,1회초,최원태,1 김지찬,4 (1-2),1루주자 김지찬 : 2루 도루,무사 1루 0:0,1사 2루 0:0,1.15,0.537,0.229,48.2%,0.016
07-20,롯데,5회말,진해수,1 김지찬,4 (3-0),4구,2사 만루 4:9,2사 만루 4:10,0.39,0.809,1.000,98.0%,0.016
05-04,롯데,7회말,윌커슨,1 김지찬,7 (2-2),중견수 방면 2루타,2사 1루 7:2,"2사 2,3루 7:2",0.27,0.226,0.416,4.1%,0.016
03-24,KT,6회초,주권,1 김지찬,3 (1-1),중견수 방면 1루타,무사  4:1,무사 1루 4:1,0.43,0.529,0.417,11.7%,0.016
04-11,롯데,7회초,이인복,1 김지찬,4 (3-0),4구,1사  2:0,1사 1루 2:0,0.45,0.290,0.262,18.0%,0.016
04-19,한화,8회초,한승혁,1 김지찬,6 (3-2),1루수 포구실책 출루,무사  1:6,무사 2루 1:6,0.27,0.567,0.713,96.7%,0.016
04-10,롯데,7회초,임준섭,1 김지찬,5 (3-1),4구,1사  3:7,1사 1루 3:7,0.35,0.290,0.259,94.1%,0.017
06-06,SSG,7회초,이로운,1 김지찬,1 (0-0),유격수 방면 내야 안타,1사  0:4,1사 1루 0:4,0.35,0.296,0.257,94.1%,0.017
05-18,한화,2회말,조동욱,9 김지찬,3 (1-1),좌익수 방면 1루타,무사  1:4,무사 1루 1:4,0.46,0.560,0.417,84.3%,0.018
06-05,SSG,9회초,한두솔,1 김지찬,5 (3-1),4구,1사 1루 3:7,"1사 1,2루 3:7",0.41,0.556,0.447,96.6%,0.019
05-12,NC,3회초,이재학,1 김지찬,5 (3-1),4구,1사  2:0,1사 1루 2:0,0.51,0.305,0.276,28.3%,0.019
05-24,롯데,4회초,나균안,2 김지찬,6 (3-2),4구,1사  5:3,1사 1루 5:3,0.51,0.294,0.255,26.6%,0.019
07-11,NC,6회말,임정호,9 김지찬,8 (3-2),4구,무사  4:6,무사 1루 4:6,0.50,0.579,0.428,86.8%,0.019
03-24,KT,4회초,엄상백,1 김지찬,6 (3-2),4구,무사  3:0,무사 1루 3:0,0.50,0.529,0.417,16.3%,0.020
06-02,한화,7회말,문동주,1 김지찬,2 (1-0),우익수 방면 1루타,2사  0:0,2사 1루 0:0,0.81,0.119,0.124,54.2%,0.021
07-31,LG,5회초,손주영,1 김지찬,6 (2-2),우익수 방면 1루타,2사 1루 1:4,"2사 1,2루 1:4",0.74,0.236,0.264,84.5%,0.021
