Date,Team,Inning,Pitcher,Batter,BC,Result,Prev,Next,LEV,REs,REa,WPe,WPa
08-04,SSG,2회말,김광현,5 이성규,4 (1-2),헛스윙 삼진,"2사 1,2루 2:3",이닝종료 2:3,1.47,0.501,-0.501,61.4%,-0.038
04-20,한화,3회초,황준서,9 이성규,5 (2-2),헛스윙 삼진,무사 1루 0:0,1사 1루 0:0,1.63,0.975,-0.423,49.7%,-0.038
08-08,한화,3회말,문동주,6 이성규,6 (3-2),헛스윙 삼진,2사 2루 2:2,이닝종료 2:2,1.32,0.395,-0.395,50.0%,-0.037
05-11,NC,8회초,김재열,9 이성규,3 (0-2),헛스윙 삼진,2사 2루 3:2,이닝종료 3:2,1.32,0.393,-0.393,30.4%,-0.037
05-10,NC,6회초,하트,9 이성규,4 (1-2),유격수 땅볼 아웃,무사  0:1,1사  0:1,1.45,0.552,-0.269,70.0%,-0.037
04-21,한화,6회초,한승혁,6 이성규,7 (3-2),루킹 삼진,무사  2:3,1사  2:3,1.45,0.563,-0.268,70.0%,-0.037
05-03,롯데,1회말,나균안,3 이성규,5 (2-2),루킹 삼진,1사 2루 0:0,2사 2루 0:0,1.21,0.813,-0.419,53.2%,-0.034
05-08,KIA,6회말,양현종,9 이성규,6 (3-2),낫아웃 삼진,무사  0:0,1사  0:0,1.32,0.585,-0.284,54.2%,-0.034
07-27,KT,5회말,벤자민,6 이성규,7 (2-2),루킹 삼진,"2사 1,3루 1:3",이닝종료 1:3,1.17,0.519,-0.519,78.3%,-0.033
06-08,키움,2회초,후라도,5 이성규,4 (1-2),헛스윙 삼진,무사 1루 0:3,1사 1루 0:3,1.39,0.973,-0.424,78.0%,-0.032
04-25,LG,5회말,최원태,7 이성규,6 (2-2),헛스윙 삼진,무사  2:0,1사  2:0,1.25,0.569,-0.270,25.2%,-0.032
05-08,KIA,3회말,양현종,9 이성규,5 (1-2),2루수 플라이 아웃,1사 1루 0:0,2사 1루 0:0,1.31,0.569,-0.342,52.6%,-0.031
05-16,SSG,6회초,김광현,7 이성규,5 (2-2),투수 땅볼 아웃,1사 1루 2:3,2사 2루 2:3,1.94,0.561,-0.162,68.9%,-0.031
07-17,KIA,7회초,임기영,5 이성규,1 (0-0),3루수 병살타 아웃,1사 1루 5:9,이닝종료 5:9,0.75,0.569,-0.569,97.2%,-0.030
03-29,SSG,9회말,문승원,8 이성규,1 (0-0),중견수 플라이 아웃,1사  6:4,2사  6:4,1.19,0.274,-0.167,1.5%,-0.030
06-27,LG,7회초,이우찬,1 이성규,1 (0-0),중견수 플라이 아웃,"2사 1,2루 2:0",이닝종료 2:0,1.14,0.497,-0.497,21.5%,-0.029
06-23,두산,2회말,브랜든,6 이성규,4 (1-2),헛스윙 삼진,1사 1루 0:0,2사 1루 0:0,1.22,0.564,-0.330,52.4%,-0.029
05-30,키움,2회말,이종민,6 이성규,1 (0-0),좌익수 플라이 아웃,무사 1루 0:1,1사 1루 0:1,1.26,0.987,-0.433,65.9%,-0.029
05-28,키움,6회말,후라도,7 이성규,3 (0-2),좌익수 플라이 아웃,1사  3:2,2사  3:2,1.15,0.295,-0.178,32.4%,-0.029
06-16,NC,4회초,김시훈,7 이성규,1 (0-0),유격수 플라이 아웃,2사 1루 1:1,이닝종료 1:1,1.00,0.239,-0.239,56.0%,-0.028
06-02,한화,4회말,문동주,5 이성규,3 (2-0),우익수 플라이 아웃,무사  0:0,1사  0:0,1.07,0.567,-0.270,53.3%,-0.027
08-01,LG,3회초,임찬규,7 이성규,3 (0-2),헛스윙 삼진,1사 2루 2:0,2사 2루 2:0,0.97,0.813,-0.423,29.7%,-0.027
06-18,SSG,6회말,앤더슨,5 이성규,6 (2-2),유격수 땅볼 아웃,무사  5:2,1사  5:2,1.05,0.570,-0.270,13.1%,-0.027
06-18,SSG,8회말,노경은,5 이성규,4 (1-2),헛스윙 삼진,무사  6:3,1사  6:3,1.05,0.570,-0.270,5.7%,-0.027
04-23,LG,3회말,임찬규,8 이성규,2 (0-1),2루수 플라이 아웃,무사  2:0,1사  2:0,1.05,0.540,-0.265,29.7%,-0.027
06-30,KT,8회초,김민,2 이성규,4 (1-2),헛스윙 삼진,2사  1:2,이닝종료 1:2,1.03,0.118,-0.118,86.9%,-0.027
05-28,키움,4회말,후라도,7 이성규,1 (0-0),좌익수 플라이 아웃,1사 1루 0:1,2사 1루 0:1,1.11,0.551,-0.309,66.3%,-0.027
06-08,키움,3회초,후라도,5 이성규,4 (1-2),루킹 삼진,2사 1루 2:3,이닝종료 2:3,0.93,0.243,-0.243,67.1%,-0.026
07-30,LG,3회초,엔스,7 이성규,8 (2-2),중견수 플라이 아웃,무사  0:1,1사  0:1,1.03,0.586,-0.283,64.0%,-0.026
05-12,NC,6회초,이재학,7 이성규,4 (0-2),헛스윙 삼진,1사 2루 4:2,2사 2루 4:2,0.92,0.813,-0.423,22.8%,-0.026
06-02,한화,6회말,문동주,5 이성규,3 (0-2),우익수 플라이 아웃,1사  0:0,2사  0:0,0.98,0.297,-0.178,51.7%,-0.024
07-23,한화,6회초,박상원,6 이성규,3 (1-1),3루수 땅볼 아웃,1사  3:3,2사  3:3,0.98,0.302,-0.187,55.8%,-0.024
04-19,한화,2회초,페냐,7 이성규,1 (0-0),우익수 플라이 아웃,2사 1루 0:0,이닝종료 0:0,0.84,0.241,-0.241,55.1%,-0.024
08-06,한화,6회말,김서현,8 이성규,4 (0-2),헛스윙 삼진,1사  6:4,2사  6:4,0.96,0.305,-0.187,19.6%,-0.024
04-10,롯데,9회초,김원중,7 이성규,1 (0-0),투수 희생번트 아웃,무사 1루 7:7,1사 2루 7:7,3.44,0.981,-0.195,44.2%,-0.024
05-21,KT,11회말,손동현,7 이성규,2 (1-0),1루수 파울플라이 아웃,무사  8:5,1사  8:5,0.91,0.562,-0.269,1.8%,-0.023
06-02,한화,2회말,문동주,5 이성규,4 (1-2),헛스윙 삼진,무사  0:0,1사  0:0,0.92,0.567,-0.270,52.8%,-0.023
07-03,KIA,3회말,알드레드,7 이성규,5 (2-2),헛스윙 삼진,무사  3:0,1사  3:0,0.91,0.580,-0.278,20.8%,-0.023
05-22,KT,2회말,쿠에바스,7 이성규,4 (1-2),중견수 플라이 아웃,무사 1루 0:2,1사 1루 0:2,0.99,0.979,-0.428,75.1%,-0.023
06-09,키움,4회초,헤이수스,2 이성규,3 (1-1),좌익수 플라이 아웃,무사  1:0,1사  1:0,0.90,0.563,-0.268,39.8%,-0.023
07-13,두산,7회초,이병헌,5 이성규,7 (3-2),헛스윙 삼진,1사  4:6,2사  4:6,0.91,0.301,-0.184,87.6%,-0.023
06-06,SSG,8회초,이로운,5 이성규,4 (1-2),선행주자아웃 출루,무사 1루 0:4,1사 1루 0:4,0.97,0.980,-0.426,96.4%,-0.022
07-13,두산,4회초,시라카와,5 이성규,4 (1-2),루킹 삼진,무사  2:5,1사  2:5,0.88,0.585,-0.283,84.0%,-0.022
06-15,NC,1회초,하트,1 이성규,1 (0-0),3루수 땅볼 아웃,무사  0:0,1사  0:0,0.87,0.569,-0.270,52.2%,-0.022
05-04,롯데,4회말,윌커슨,8 이성규,5 (2-2),헛스윙 삼진,2사 1루 1:2,이닝종료 1:2,0.79,0.226,-0.226,64.1%,-0.022
06-12,LG,1회말,손주영,1 이성규,4 (0-2),3루수 땅볼 아웃,무사  0:0,1사  0:0,0.87,0.567,-0.270,52.6%,-0.022
08-07,한화,4회말,류현진,6 이성규,3 (0-2),헛스윙 삼진,"1사 1,2루 6:0","2사 1,2루 6:0",0.96,1.114,-0.613,5.3%,-0.022
08-02,SSG,2회말,엘리아스,7 이성규,6 (2-2),투수 직선타 아웃,2사 1루 3:0,이닝종료 3:0,0.74,0.236,-0.236,20.2%,-0.021
06-06,SSG,5회초,오원석,5 이성규,5 (1-2),1루수 파울플라이 아웃,2사 1루 0:3,이닝종료 0:3,0.74,0.241,-0.241,88.7%,-0.021
04-25,LG,2회말,최원태,7 이성규,6 (2-2),3루수 땅볼 아웃,1사 1루 1:0,2사 2루 1:0,1.32,0.561,-0.165,42.2%,-0.021
06-30,KT,6회초,고영표,2 이성규,1 (0-0),3루수 땅볼 아웃,1사  0:2,2사  0:2,0.85,0.304,-0.186,83.5%,-0.021
07-23,한화,2회초,바리아,6 이성규,4 (1-2),헛스윙 삼진,무사  1:0,1사  1:0,0.82,0.589,-0.287,41.6%,-0.021
07-12,두산,1회초,곽빈,5 이성규,5 (2-2),헛스윙 삼진,2사 1루 1:0,이닝종료 1:0,0.72,0.228,-0.228,44.5%,-0.020
07-27,KT,4회말,벤자민,6 이성규,3 (1-1),중견수 플라이 아웃,1사  0:0,2사  0:0,0.78,0.301,-0.186,51.3%,-0.019
03-29,SSG,5회말,김광현,8 이성규,4 (1-2),1루수 파울플라이 아웃,무사  5:1,1사  5:1,0.76,0.536,-0.262,9.9%,-0.019
05-31,한화,2회말,장시환,3 이성규,5 (1-2),유격수 병살타 아웃,1사 1루 0:4,이닝종료 0:4,0.44,0.556,-0.556,86.3%,-0.019
06-02,한화,8회말,박상원,5 이성규,2 (0-1),투수 번트 플라이 아웃,무사 1루 0:1,1사 1루 0:1,0.80,0.985,-0.433,86.9%,-0.019
08-01,LG,5회초,임찬규,7 이성규,4 (1-2),헛스윙 삼진,2사 1루 2:0,이닝종료 2:0,0.66,0.236,-0.236,28.4%,-0.018
04-20,한화,9회초,장민재,9 이성규,4 (0-2),헛스윙 삼진,2사 1루 1:0,이닝종료 1:0,0.64,0.243,-0.243,20.0%,-0.018
03-30,SSG,7회말,고효준,2 이성규,1 (0-0),3루수 땅볼 아웃,무사  8:4,1사  8:4,0.69,0.540,-0.265,5.1%,-0.018
04-26,키움,3회초,김인범,8 이성규,5 (1-2),좌익수 플라이 아웃,1사  0:0,2사  0:0,0.72,0.275,-0.167,54.3%,-0.018
06-01,한화,3회말,조동욱,3 이성규,4 (1-2),헛스윙 삼진,1사  3:3,2사  3:3,0.72,0.297,-0.178,51.2%,-0.018
06-26,LG,3회초,엔스,8 이성규,4 (1-2),헛스윙 삼진,1사  0:0,2사  0:0,0.72,0.302,-0.183,54.3%,-0.018
03-30,SSG,5회말,엘리아스,2 이성규,6 (3-2),헛스윙 삼진,1사  6:3,2사  6:3,0.68,0.275,-0.169,14.4%,-0.017
07-19,롯데,5회말,김진욱,7 이성규,8 (3-2),헛스윙 삼진,1사  3:0,2사  3:0,0.68,0.301,-0.185,14.4%,-0.017
08-02,SSG,5회말,엘리아스,7 이성규,7 (3-2),3루수 땅볼 아웃,1사  3:0,2사  3:0,0.68,0.305,-0.187,14.4%,-0.017
06-06,SSG,2회초,오원석,5 이성규,3 (0-2),루킹 삼진,1사  0:1,2사  0:1,0.68,0.296,-0.177,64.7%,-0.017
06-21,두산,8회말,김명신,9 이성규,5 (3-1),3루수 직선타 아웃,"1사 2,3루 4:7",이닝종료 4:7,0.19,1.553,-1.553,96.7%,-0.017
07-17,KIA,2회초,양현종,5 이성규,2 (0-1),좌익수 플라이 아웃,1사  0:1,2사  0:1,0.68,0.301,-0.184,64.7%,-0.017
08-08,한화,8회말,한승혁,6 이성규,5 (1-2),낫아웃 삼진,2사  5:3,이닝종료 5:3,0.63,0.120,-0.120,7.4%,-0.017
07-11,NC,2회말,신민혁,6 이성규,5 (2-2),헛스윙 삼진,1사  0:0,2사  0:0,0.67,0.302,-0.186,51.1%,-0.017
07-19,롯데,2회말,김진욱,7 이성규,5 (2-2),헛스윙 삼진,1사  0:0,2사  0:0,0.67,0.301,-0.185,51.1%,-0.017
07-27,KT,2회말,벤자민,6 이성규,6 (3-2),헛스윙 삼진,1사  0:0,2사  0:0,0.67,0.301,-0.186,51.1%,-0.017
07-28,KT,2회말,조이현,6 이성규,4 (1-2),헛스윙 삼진,1사  0:0,2사  0:0,0.67,0.302,-0.187,51.1%,-0.017
06-18,SSG,4회말,앤더슨,5 이성규,1 (0-0),3루수 땅볼 아웃,1사  5:2,2사  5:2,0.65,0.300,-0.181,17.0%,-0.016
08-06,한화,3회말,바리아,8 이성규,6 (2-2),포수 땅볼 아웃,2사 1루 1:3,이닝종료 1:3,0.58,0.239,-0.239,73.3%,-0.016
05-29,키움,1회말,헤이수스,2 이성규,5 (2-2),3루수 땅볼 아웃,1사  1:0,2사  1:0,0.65,0.295,-0.178,40.6%,-0.016
06-11,LG,2회말,김유영,1 이성규,4 (1-2),헛스윙 삼진,2사 1루 0:2,이닝종료 0:2,0.58,0.242,-0.242,71.5%,-0.016
07-12,두산,7회초,홍건희,5 이성규,1 (0-0),투수 땅볼 아웃,2사 1루 6:4,이닝종료 6:4,0.58,0.228,-0.228,21.5%,-0.016
04-24,LG,2회말,켈리,7 이성규,3 (1-1),2루수 직선타 아웃,무사  0:2,1사  0:2,0.62,0.540,-0.265,73.4%,-0.016
06-12,LG,3회말,손주영,1 이성규,2 (0-1),3루수 땅볼 아웃,1사  3:0,2사  3:0,0.63,0.297,-0.178,19.2%,-0.016
05-25,롯데,1회초,김진욱,2 이성규,4 (1-2),3루수 땅볼 아웃,1사  0:0,2사  0:0,0.62,0.294,-0.177,53.8%,-0.016
06-30,KT,1회초,고영표,2 이성규,5 (1-2),헛스윙 삼진,1사  0:0,2사  0:0,0.62,0.304,-0.186,53.8%,-0.016
05-02,두산,1회초,최원준,2 이성규,5 (2-2),루킹 삼진,1사  0:0,2사  0:0,0.62,0.301,-0.184,53.8%,-0.016
03-30,SSG,1회말,엘리아스,2 이성규,3 (1-1),중견수 플라이 아웃,1사  0:0,2사  0:0,0.62,0.275,-0.169,51.0%,-0.015
05-23,KT,7회말,김민수,1 이성규,4 (1-2),유격수 땅볼 아웃,1사 2루 6:1,2사 2루 6:1,0.54,0.793,-0.401,2.7%,-0.015
04-19,한화,5회초,페냐,7 이성규,3 (1-1),중견수 플라이 아웃,1사  0:3,2사  0:3,0.61,0.297,-0.179,87.8%,-0.015
06-16,NC,2회초,김시훈,7 이성규,3 (0-2),유격수 플라이 아웃,1사  1:0,2사  1:0,0.59,0.300,-0.181,43.0%,-0.015
05-04,롯데,2회말,윌커슨,8 이성규,2 (0-1),우익수 플라이 아웃,1사  1:2,2사  1:2,0.57,0.301,-0.185,62.4%,-0.014
06-01,한화,5회말,조동욱,3 이성규,1 (0-0),투수 희생번트 아웃,무사 2루 4:4,1사 3루 4:4,1.56,1.270,-0.233,63.5%,-0.014
04-19,한화,7회초,이민우,7 이성규,4 (1-2),1루수 땅볼 아웃,무사 2루 0:5,1사 3루 0:5,0.63,1.279,-0.241,96.2%,-0.014
05-08,KIA,8회말,장현식,9 이성규,6 (1-2),헛스윙 삼진,무사  1:2,1사  1:2,0.53,0.585,-0.284,85.5%,-0.014
07-14,두산,4회초,발라조빅,5 이성규,8 (3-2),유격수 플라이 아웃,2사  0:1,이닝종료 0:1,0.51,0.117,-0.117,68.8%,-0.013
04-16,두산,6회말,박치국,8 이성규,1 (0-0),1루수 플라이 아웃,무사  3:5,1사  3:5,0.50,0.566,-0.268,83.5%,-0.013
07-20,롯데,5회말,박진,7 이성규,4 (0-2),3루수 땅볼 출루,"무사 1,3루 4:9","1사 1,2루 4:9",0.16,2.003,-0.897,96.7%,-0.013
06-16,NC,8회초,김영규,7 이성규,3 (0-2),우익수 플라이 아웃,2사  3:2,이닝종료 3:2,0.47,0.119,-0.119,30.4%,-0.012
06-15,NC,3회초,하트,1 이성규,6 (3-2),3루수 땅볼 아웃,2사  0:1,이닝종료 0:1,0.46,0.118,-0.118,67.1%,-0.012
06-13,LG,2회말,켈리,7 이성규,2 (0-1),3루수 땅볼 아웃,1사  0:2,2사  0:2,0.45,0.297,-0.178,72.3%,-0.011
05-17,한화,2회말,황준서,7 이성규,3 (0-2),헛스윙 삼진,2사  1:1,이닝종료 1:1,0.43,0.117,-0.117,50.0%,-0.011
04-14,NC,2회말,이재학,7 이성규,7 (3-2),헛스윙 삼진,2사  0:0,이닝종료 0:0,0.43,0.118,0.882,50.0%,-0.011
07-11,NC,7회말,김영규,6 이성규,5 (2-2),헛스윙 삼진,2사 1루 4:6,이닝종료 4:6,0.39,0.230,-0.230,86.6%,-0.011
06-04,SSG,2회초,송영진,6 이성규,4 (3-0),유격수 플라이 아웃,2사  0:0,이닝종료 0:0,0.42,0.118,-0.118,55.1%,-0.011
05-03,롯데,4회말,나균안,3 이성규,6 (1-2),헛스윙 삼진,1사  3:5,2사  3:5,0.44,0.301,-0.185,76.3%,-0.011
07-28,KT,4회말,조이현,6 이성규,5 (2-2),헛스윙 삼진,1사  0:2,2사  0:2,0.44,0.302,-0.187,76.3%,-0.011
07-20,롯데,2회말,이인복,7 이성규,3 (2-0),유격수 땅볼 아웃,2사  3:1,이닝종료 3:1,0.42,0.115,-0.115,28.5%,-0.011
07-11,NC,5회말,이준호,6 이성규,5 (2-2),유격수 땅볼 아웃,1사  4:6,2사  4:6,0.42,0.302,-0.186,79.0%,-0.011
04-16,두산,4회말,박소준,8 이성규,5 (2-2),헛스윙 삼진,무사  2:5,1사  2:5,0.41,0.566,-0.268,85.3%,-0.010
05-22,KT,7회말,쿠에바스,7 이성규,3 (0-2),헛스윙 삼진,무사  1:3,1사  1:3,0.40,0.560,-0.268,87.9%,-0.010
06-13,LG,7회말,켈리,7 이성규,6 (3-2),헛스윙 삼진,무사  3:5,1사  3:5,0.40,0.570,-0.273,87.9%,-0.010
06-11,LG,8회말,김진성,1 이성규,5 (1-2),우익수 플라이 아웃,1사  4:5,2사  4:5,0.40,0.296,-0.177,84.5%,-0.010
06-23,두산,5회말,홍건희,6 이성규,1 (0-0),선행주자아웃 출루,2사 1루 1:4,이닝종료 1:4,0.35,0.234,-0.234,86.7%,-0.010
07-28,KT,6회말,우규민,6 이성규,3 (1-1),우익수 플라이 아웃,1사 1루 0:3,2사 1루 0:3,0.39,0.574,-0.339,90.5%,-0.010
06-18,SSG,1회말,앤더슨,5 이성규,5 (2-2),1루수 파울플라이 아웃,2사  1:2,이닝종료 1:2,0.36,0.118,-0.118,60.5%,-0.009
07-12,두산,5회초,이병헌,5 이성규,4 (0-2),유격수 직선타 아웃,2사  6:4,이닝종료 6:4,0.34,0.116,-0.116,28.4%,-0.009
04-26,키움,7회초,조상우,8 이성규,2 (1-0),1루수 희생번트 아웃,무사 2루 1:0,1사 3루 1:0,1.25,1.277,-0.291,24.5%,-0.009
04-24,LG,6회말,켈리,7 이성규,5 (2-2),유격수 땅볼 아웃,"무사 2,3루 0:4","1사 2,3루 0:4",0.21,2.187,-0.584,96.9%,-0.008
07-31,LG,2회초,손주영,6 이성규,5 (2-2),헛스윙 삼진,2사  0:3,이닝종료 0:3,0.32,0.116,-0.116,82.5%,-0.008
05-02,두산,9회초,홍건희,2 이성규,1 (0-0),투수 희생번트 아웃,무사 1루 3:2,1사 2루 3:2,0.99,1.022,-0.208,14.7%,-0.008
05-22,KT,4회말,쿠에바스,7 이성규,6 (0-2),좌익수 플라이 아웃,2사  1:3,이닝종료 1:3,0.30,0.116,-0.116,75.5%,-0.008
06-04,SSG,9회초,고효준,6 이성규,6 (2-2),헛스윙 삼진,무사  3:1,1사  3:1,0.29,0.568,-0.271,8.1%,-0.008
04-24,LG,4회말,켈리,7 이성규,1 (0-0),중견수 플라이 아웃,1사  0:3,2사  0:3,0.30,0.275,-0.168,84.6%,-0.008
06-09,키움,7회초,박윤성,2 이성규,4 (1-2),헛스윙 삼진,무사 1루 4:0,1사 1루 4:0,0.30,0.972,-0.420,5.7%,-0.007
07-23,한화,3회초,바리아,6 이성규,4 (1-2),헛스윙 삼진,2사  3:0,이닝종료 3:0,0.25,0.115,-0.115,23.1%,-0.007
07-27,KT,8회말,주권,6 이성규,3 (0-2),헛스윙 삼진,무사  1:3,1사  1:3,0.23,0.587,-0.286,93.4%,-0.006
07-30,LG,6회초,엔스,7 이성규,4 (1-2),루킹 삼진,2사  4:1,이닝종료 4:1,0.22,0.116,-0.116,15.8%,-0.006
07-31,LG,7회초,이지강,6 이성규,9 (3-2),루킹 삼진,무사  1:7,1사  1:7,0.20,0.592,-0.287,98.9%,-0.005
05-12,NC,8회초,신영우,7 이성규,1 (0-0),1루수 땅볼 아웃,1사  5:2,2사  5:2,0.19,0.305,-0.189,8.1%,-0.005
06-07,키움,5회초,조영건,6 이성규,1 (0-0),중견수 플라이 아웃,무사 2루 4:1,1사 3루 4:1,0.61,1.278,-0.243,13.1%,-0.005
07-14,두산,7회초,김유성,5 이성규,5 (1-2),헛스윙 삼진,2사  5:2,이닝종료 5:2,0.18,0.117,-0.117,12.4%,-0.005
04-25,LG,9회말,김유영,7 이성규,4 (1-2),헛스윙 삼진,"1사 1,2루 8:2","2사 1,2루 8:2",0.22,1.041,-0.538,0.2%,-0.004
07-13,두산,9회초,김택연,5 이성규,4 (1-2),3루수 땅볼 아웃,2사 1루 4:8,이닝종료 4:8,0.13,0.229,-0.229,100.0%,-0.004
04-18,두산,3회말,곽빈,6 이성규,5 (2-2),루킹 삼진,1사  0:5,2사  0:5,0.14,0.276,-0.168,92.7%,-0.004
08-01,LG,8회초,김영준,7 이성규,5 (2-2),포수 땅볼 아웃,"1사 1,2루 5:0","2사 2,3루 5:0",0.13,1.125,-0.516,1.6%,-0.002
04-10,롯데,10회초,박진,7 이성규,3 (1-1),2루수 플라이 아웃,2사  10:7,이닝종료 10:7,0.07,0.117,-0.117,4.1%,-0.002
05-23,KT,9회말,박영현,1 이성규,4 (1-2),중견수 플라이 아웃,무사 1루 9:2,1사 1루 9:2,0.08,0.982,-0.433,0.1%,-0.002
07-12,두산,9회초,박치국,5 이성규,2 (1-0),1루수 파울플라이 아웃,1사 1루 9:5,2사 1루 9:5,0.08,0.568,-0.340,1.6%,-0.002
